ID,Groupe,Type_de_paire,Normaux_ou_TC,rôle,Sexe,O_ethinique,SSE,code,code_paire,impuls_1,impuls_2,impuls_3,impuls_4,impuls_5,impuls_6,impuls_7,impuls_8,impuls_9,impuls_10,impuls_11,impuls_12,impuls_13,impuls_14,impuls_15,impuls_16,impuls_17,impuls_18,impuls_19,impuls_20,impuls_21,impuls_22,impuls_23,impuls_24,impuls_25,impuls_26,impuls_27,impuls_28,impuls_29,impuls_30,sensibil_1a,sensibli_1b,sensibil_1c,sensibil_2a,sensibli_2b,sensibil_2c,sensibil_3a,sensibli_3b,sensibil_3c,sensibil_4a,sensibli_4b,sensibil_4c,sensibil_5a,sensibli_5b,sensibil_5c,sensibil_6a,sensibli_6b,sensibil_6c,habil_soc_1,habil_soc_2,habil_soc_3,habil_soc_4,habil_soc_5,habil_soc_6,habil_soc_7,habil_soc_8,habil_soc_9,habil_soc_10,habil_soc_11,habil_soc_12,habil_soc_13,habil_soc_14,habil_soc_15,habil_soc_16,habil_soc_17,habil_soc_18,habil_soc_19,habil_soc_20,habil_soc_21,habil_soc_22,habil_soc_23,habil_soc_24,habil_soc_25,habil_soc_26,habil_soc_27,habil_soc_28,habil_soc_29,habil_soc_30,habil_soc_31,habil_soc_32,habil_soc_33,habil_soc_34,habil_soc_35,habil_soc_36,habil_soc_37,habil_soc_38,habil_soc_39,habil_soc_40,habil_soc_41,habil_soc_42,habil_soc_43,habil_soc_44,habil_soc_45,habil_soc_46,prob_cpt_1,prob_cpt_2,prob_cpt_3,prob_cpt_4,prob_cpt_5,prob_cpt_6,prob_cpt_7,prob_cpt_8,prob_cpt_9,prob_cpt_10,prob_cpt_11,prob_cpt_12,prob_cpt_13,prob_cpt_14,prob_cpt_15,prob_cpt_16,altruisme_1,altruisme_2,altruisme_3,altruisme_4,altruisme_5,altruisme_6,gratif_1,gratif_2,gratif_3,gratif_4,gratif_5,gratif_6,gratif_7,gratif_8,gratif_9,gratif_10,gratif_11,gratif_12,gratif_13,gratif_14,gratif_15,gratif_16,gratif_17,gratif_18,gratif_19,gratif_20,gratif_21,gratif_22,gratif_23,gratif_24,gratif_25,gratif_26,gratif_27,cupidite_1,cupidite_2,cupidite_3,cupidite_4,cupidite_5,cupidite_6,cupidite_7,cupidite_8,cupidite_9,cupidite_10,cupidite_11,trav_equ_1,trav_equ_2,trav_equ_3,trav_equ_4,trav_equ_5,trav_equ_6,collab_1,collab_2,collab_3,collab_4,collab_5,collab_6,collab_7,collab_8,collab_9,collab_10,collab_11,collab_12,collab_13,collab_14,collab_15,collab_16,collab_17,collab_18,collab_19,collab_20,collab_21,collab_22,empath_1,empath_2,empath_3,empath_4,empath_5,empath_6,empath_7,empath_8,empath_9,empath_10,empath_11,empath_12,empath_13,empath_14,motiv_1,motiv_2,motiv_3,inv_1,avoir_1,afi_1,profit_1,remise_1,afb_1,inv_2,avoir_2,afi_2,profit_2,remise_2,afb_2,inv_3,avoir_3,afi_3,profit_3,remise_3,afb_3,inv_4,avoir_4,afi_4,profit_4,remise_4,afb_4,inv_5,avoir_5,afi_5,profit_5,remise_5,afb_5,inv_6,avoir_6,afi_6,profit_6,remise_6,afb_6,inv_7,avoir_7,afi_7,profit_7,remise_7,afb_7,inv_8,avoir_8,afi_8,profit_8,remise_8,afb_8,inv_9,avoir_9,afi_9,profit_9,remise_9,afb_9,inv_10,avoir_10,afi_10,profit_10,remise_10,afb_10,avoir_investisseur_Total_sans_coup_10,avoir_banquier_Total_sans_coup_10,pourcentage_investissement_jeu_1,pourcentage_remise_jeu_1,pourcentage_investissement_jeu_2,pourcentage_remise_jeu_2,pourcentage_investissement_jeu_3,pourcentage_remise_jeu_3,pourcentage_investissement_jeu_4,pourcentage_remise_jeu_4,pourcentage_investissement_jeu_5,pourcentage_remise_jeu_5,pourcentage_investissement_jeu_6,pourcentage_remise_jeu_6,pourcentage_investissement_jeu_7,pourcentage_remise_jeu_7,pourcentage_investissement_jeu_8,pourcentage_remise_jeu_8,pourcentage_investissement_jeu_9,pourcentage_remise_jeu_9,Investissement_moyen_sans_coup_10,Remise_moyenne_sans_coup_10,Gain_dyade_sans_coup_10,Gain_banquier_sans_coup_10,Somme_motivation,impuls_1_inv,impuls_7_inv,impuls_8_inv,impuls_9_inv,impuls_10_inv,impuls_12_inv,impuls_13_inv,impuls_15_inv,impuls_20_inv,impuls_29_inv,impuls_30_inv,sensibil_6c_inv,sensibli_1d,sensibil_1e,sensibil_2d,sensibil_2e,sensibil_3d,sensibil_3e,sensibil_4d,sensibil_4e,sensibil_5d,sensibil_5e,sensibil_6d,sensibil_6e,altruis_1_inv,altruis_2_inv,altruis_3_inv,altruis_4_inv,altruis_5_inv,gratif_2_inv,gratif_5_inv,gratif_7_inv,gratif_9_inv,gratif_11_inv,gratif_14_inv,gratif_16_inv,gratif_17_inv,gratif_18_inv,gratif_19_inv,gratif_25_inv,gratif_26_inv,gratif_27_inv,cupidite_8_inv,trav_equ_6_inv,collab_5_inv,collab_15_inv,collab_16_inv,collab_18_inv,collab_19_inv,collab_21_inv,empath_2_inv,empath_3_inv,empath_7_inv,empath_8_inv,empath_9_inv,Impulsivite_attentionnelle,Impulsivite_motrice,Impulsivite_manque_de_planif,impuls_moy,sensibilite_anxiete_moy,sensibilite_frustration_moy,HS_Communication,HS_Cooperation,HS_Affirmation,HS_Responsabilite,HS_Empathie,HS_Engagement,HS_Autocontrole,habil_soc_moy,Prob_cpt_externalises,Prob_cpt_Hyper_inat,Prob_cpt_moy,Gratif_Nourriture,Gratif_Social,Gratif_Argent,Gratif_Scolaire,gratif_moy,cupidite_moy_8items,altruisme_moy,Trav_equ_individ,Trav_equ_equipe,cupidite_moy,IS_Coop,IS_compet,IS_Individ,Empath_perspective,Empath_preoccup,Invest_moyen_1_10,Invest_moyen_1_9,Invest_moyen_2_9,Remise_moyen_1_10,Remise_moyen_1_9,Remise_moyen_2_9,Gain_total_paire,Invest_1_2_3,Invest_4_5_6,Invest_7_8_9,Remise_1_2_3,Remise_4_5_6,Remise_7_8_9,jj_mm_aa,CP,FAC1_1_Varimax,FAC2_1_Varimax,FAC3_1_Varimax,FAC4_1_Varimax,FAC5_1_Varimax,FAC6_1_Varimax,FAC1_1_Oblimin,FAC2_1_Oblimin,FAC3_1_Oblimin,FAC4_1_Oblimin,FAC5_1_Oblimin,FAC6_1_Oblimin
52,3,0,1,2,2,1,2,28,26,2,3,2,3,3,2,3,3,2,2,1,2,2,2,2,3,2,3,2,3,3,1,2,1,1,4,2,1,2,3,2,3,6,2,3,4,3,4,2,2,2,1,4,5,4,1,3,5,3,2,3,4,3,3,2,4,3,3,1,3,3,4,2,4,2,4,2,3,4,3,4,2,3,3,2,2,3,4,2,2,3,3,3,3,2,3,2,3,4,3,3,3,2,3,2,2,2,3,1,1,1,3,1,2,3,1,2,3,2,2,3,2,2,3,3,3,3,4,4,3,3,4,2,3,2,4,4,3,2,2,3,1,3,1,3,3,3,4,4,3,3,2,4,3,2,3,4,4,2,4,2,2,2,3,3,999,5,5,4,4,2,1,2,1,2,2,3,1,3,4,3,2,2,2,4,4,3,3,4,3,3,4,3,2,4,2,3,3,2,4,4,3,4,3,2,3,4,3,4,10,10,25,30,15,15,8,12,22,24,10,14,12,8,20,36,12,24,10,10,20,30,10,20,5,15,20,15,5,10,7,13,17,21,4,17,0,20,20,0,0,0,0,20,20,0,0,0,5,15,15,15,0,15,0,20,20,0,0,0,179,115,50,50,40,41.67,60,33.33,50,33.33,25,33.33,35,19.05,0,,0,,25,0,6.33,6.22,294,115,,3,2,2,3,3,3,3,3,2,3,2,2,12,18,8,12,6,8,2,2,16,20,2,6,3,4,4,3,3,2,3,4,4,2,4,5,3,5,3,3,4,2,4,2,4,2,2,3,2,3,4,2,4,2,2,2.13,2.18,2.64,2.31,7.67,11,3.33,2.57,2.43,3,2.33,3.29,3.17,2.87,1.58,2.29,1.94,3.43,2.83,4.14,2.86,3.32,2.88,3.33,5,3,3,3.29,2.13,2,2.86,2.86,5.7,6.33,5.88,5.6,6.22,5.13,314,10,7.33,1.67,12.33,6.33,0,0,0,0.39133,-1.50451,0.68363,-0.42835,0.10843,0.01275,0.05885,0.52171,0.22457,-0.52308,-1.36034,0.33975
53,3,0,1,1,2,1,2,17,19,4,2,3,1,1,3,3,4,3,2,2,4,4,3,3,1,1,2,3,3,1,4,1,2,1,3,1,2,4,4,5,5,4,6,5,3,4,4,4,6,5,3,3,3,3,5,5,6,3,4,4,4,3,3,4,3,2,3,1,4,4,4,1,4,4,3,3,4,4,4,4,4,4,3,4,2,4,4,4,3,3,4,1,4,4,3,4,4,1,4,4,2,1,2,3,3,1,2,1,4,3,4,2,1,2,1,1,1,1,1,4,1,1,1,4,5,5,2,5,5,1,3,5,5,4,4,1,5,4,1,5,1,1,2,1,5,5,4,5,5,1,1,1,2,1,1,1,2,5,3,5,3,1,1,4,4,3,3,5,2,4,5,5,2,4,1,5,1,2,4,5,3,4,4,5,2,5,5,5,3,1,4,5,4,1,4,1,3,1,1,1,4,3,5,4,3,999,999,999,10,10,40,30,30,0,12,8,44,36,36,0,14,6,16,42,10,31,10,10,25,30,15,15,10,10,10,30,0,30,3,17,21,9,4,5,4,16,28,12,12,0,5,15,30,15,15,0,6,14,14,18,0,18,0,20,20,0,0,0,228,99,50,100,60,100,70,23.81,50,50,50,0,15,44.44,20,100,25,100,30,0,8.22,13.56,327,99,,3,2,1,2,3,1,1,2,2,1,1,1,20,20,18,15,16,16,18,15,9,9,5,5,2,5,5,5,2,4,5,1,2,5,5,5,5,4,5,5,5,5,1,4,2,1,4,1,1,5,2,5,5,5,5,2.13,1.73,1.82,1.89,14.33,13.33,3.67,3.43,2,3.71,4,3.14,3,3.28,1.83,2.57,1.94,4.57,4.33,4,5,4.48,1.5,4,3,4.25,1.91,3.57,4.38,1.57,3.43,4.29,7.4,8.22,8,12.2,13.56,11.5,347,12,7.67,5,25.33,6.33,9,999,0,0.18105,0.88005,0.21671,0.90601,2.09437,1.56089,0.58648,0.22278,1.60937,1.2881,1.15871,1.13467
54,3,0,1,1,2,1,1,26,28,3,1,3,1,1,1,2,4,4,3,1,3,3,2,2,1,1,2,1,3,2,2,2,1,1,2,2,1,2,3,2,2,1,4,2,2,1,1,1,2,2,2,1,1,1,2,1,5,3,3,4,4,4,4,4,3,2,3,1,3,4,4,1,4,4,3,4,4,3,4,4,4,3,3,3,4,3,4,3,3,3,3,1,3,4,3,3,4,3,4,3,3,1,4,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,4,5,2,4,4,2,4,2,4,3,5,3,3,5,1,4,1,1,1,1,2,4,4,4,3,1,2,2,4,2,1,2,2,3,4,4,3,1,2,4,4,3,3,3,3,4,3,3,2,2,2,3,2,1,4,3,1,1,1,999,2,2,3,3,3,3,4,4,2,1,4,4,4,1,4,1,4,3,4,4,4,6,6,6,10,10,25,30,15,15,8,12,22,24,10,14,12,8,20,36,12,24,10,10,20,30,10,20,5,15,20,15,5,10,7,13,17,21,4,17,0,20,20,0,0,0,0,20,20,0,0,0,5,15,15,15,0,15,0,20,20,0,0,0,179,115,50,50,40,41.67,60,33.33,50,33.33,25,33.33,35,19.05,0,,0,,25,0,6.33,6.22,294,115,,4,3,1,1,2,2,2,3,2,3,2,2,2,2,8,4,1,1,4,4,1,1,4,2,5,4,5,5,5,4,4,4,3,3,5,5,5,5,5,5,4,4,2,3,4,999,4,3,3,3,4,5,5,2,5,1.25,1.55,2.36,1.72,3.33,2.33,3.83,3.29,2,3.43,3.83,3.29,3.17,3.26,1.25,1.14,1.25,3.57,4.5,4.43,4,4.13,2.13,4.67,3,3.5,2.36,3.57,2.25,2.17,3.57,4.43,5.7,6.33,5.88,5.6,6.22,5.13,314,10,7.33,1.67,12.33,6.33,0,0,0,1.02066,0.53297,0.10101,-1.256,-1.20656,1.12714,1.34695,-0.00834,-1.41365,-0.88212,0.88872,1.2553
55,3,0,1,1,1,1,2,2,4,3,2,3,3,2,3,1,3,3,4,1,3,3,2,3,3,3,2,3,2,2,1,2,2,1,3,2,2,3,2,2,4,2,5,2,2,3,4,2,2,4,1,2,2,3,2,2,5,3,3,3,4,2,3,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,2,2,1,1,2,2,2,1,3,1,3,2,1,1,2,3,2,4,4,3,4,3,5,4,4,3,3,5,5,5,2,2,3,1,4,4,3,1,3,2,4,5,5,2,3,1,2,5,4,2,4,5,2,3,2,4,4,3,3,4,4,2,4,2,2,4,4,3,3,3,3,2,5,4,4,3,4,4,2,2,2,2,4,4,2,2,4,3,4,3,3,3,4,4,4,3,4,5,3,999,7,7,7,12,8,20,36,12,24,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,0,60,0,60,260,264,60,33.33,100,50,100,50,100,50,100,50,100,50,100,50,100,50,100,50,19.11,28,524,264,,4,4,2,2,1,2,2,2,3,2,3,2,4,8,10,4,6,8,2,4,6,6,4,4,4,3,4,2,2,3,2,3,1,4,5,2,3,5,3,3,5,4,4,4,3,4,4,4,2,4,3,2,2,2,2,2.25,2.36,2.27,2.3,5.33,5.67,3.5,2.86,2.86,3.43,3,3.14,3,3.11,1.75,2.14,1.88,2.14,3.17,4.71,4.14,3.54,3.88,3,3,3.75,3.64,3.14,3.63,3.29,3,3,19.2,19.11,20,25.2,28,30,584,17.33,20,20,24,30,30,0,0,0.32142,-0.66906,-0.67938,1.17617,-0.7373,-0.54286,0.11821,-0.59528,-0.6875,1.03661,-0.69112,-0.68833
56,3,0,1,1,1,1,2,22,24,2,3,2,2,2,3,2,3,3,2,4,2,3,4,2,2,3,2,3,2,2,3,1,2,3,4,3,2,2,3,2,2,3,3,3,4,1,2,3,1,1,4,1,1,5,1,1,6,3,4,3,2,4,3,2,4,2,3,4,2,3,4,4,3,4,3,2,2,3,4,4,3,3,4,3,3,3,3,3,2,4,2,3,3,3,4,4,3,3,3,3,1,2,2,3,4,3,3,4,2,1,3,1,1,3,1,2,3,1,2,3,1,1,1,1,4,3,5,4,3,3,3,5,4,4,4,4,3,3,3,3,1,3,5,4,3,4,1,3,3,2,5,2,1,1,1,1,1,2,1,3,2,1,1,3,4,3,3,4,2,4,2,2,2,2,1,4,1,5,5,3,3,2,3,5,3,1,3,5,5,3,4,3,3,3,3,3,4,2,2,1,3,3,3,2,2,5,7,5,4,16,17,12,1,11,1,19,29,3,1,2,0,20,20,0,0,0,0,20,20,0,0,0,10,10,11,30,1,29,2,18,20,6,2,4,3,17,19,9,2,7,5,15,16,15,1,14,0,20,20,0,0,0,0,20,20,0,0,0,172,67,20,8.33,5,33.33,0,,0,,50,3.33,10,33.33,15,22.22,25,6.67,0,,2.78,0.89,239,67,,3,3,2,2,3,3,2,3,3,3,2,1,6,6,12,12,3,6,4,4,5,5,1,1,3,5,5,5,5,1,3,1,2,2,3,5,3,1,2,4,1,4,3,4,4,1,3,3,1,3,3,3,4,4,5,2.75,2.36,2.82,2.64,5.17,5.67,2.83,2.71,3.29,2.71,3,3.57,3,3.02,2.08,2.71,2.31,3.14,3,2.14,3,2.82,1.13,4.5,3,3.75,1.36,3.86,2.38,2.29,3,3.43,2.5,2.78,2.63,0.8,0.89,0.88,259,1.67,4,2.67,0.67,1,1,0,0,-0.5535,-0.23084,0.56166,-0.50728,-1.29911,-1.54463,-0.84553,0.61429,-0.94404,-0.91556,-0.56588,-1.35126
57,3,0,1,1,2,1,1,10,12,4,1,3,1,1,2,3,4,4,3,1,3,4,2,3,1,1,2,1,3,2,3,1,2,1,2,1,1,2,4,2,1,2,2,3,3,2,1,2,5,2,5,1,2,6,1,4,6,2,4,3,4,2,3,2,3,1,4,2,4,2,4,1,3,4,2,4,3,3,2,2,4,2,2,2,3,4,2,2,3,3,4,1,2,4,2,4,3,3,3,2,2,2,3,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,2,1,2,5,4,1,4,5,2,3,5,1,3,1,5,5,5,1,4,3,1,5,1,2,1,1,5,5,5,5,5,2,1,1,5,1,1,1,1,1,1,4,2,1,1,3,4,4,2,4,2,2,4,5,4,2,1,5,1,3,2,4,5,4,3,3,1,3,5,5,5,1,2,3,1,2,1,4,4,1,4,3,3,4,4,2,2,4,6,4,12,8,26,36,18,18,20,0,30,60,30,30,18,2,28,54,26,28,2,18,18,6,0,6,10,10,20,30,10,20,8,12,18,24,6,18,0,20,20,0,0,0,3,17,23,9,6,3,10,10,35,30,15,15,9,11,11,27,0,27,218,138,60,50,100,50,90,48.15,10,0,50,33.33,40,25,0,,15,66.67,50,50,9.22,12.33,356,138,,1,2,1,1,2,2,1,2,2,3,1,1,4,2,6,9,4,2,25,10,6,12,1,4,5,4,1,2,5,4,5,5,1,5,5,5,4,5,5,4,5,5,2,4,4,3,5,1,1,5,5,4,5,2,3,1.5,1.45,1.73,1.56,7.67,6.5,3,3,1.71,3.71,2.83,2.43,2.5,2.74,1.33,1.14,1.31,4.29,3.83,4.71,5,4.46,1.63,3.5,3,3.75,1.55,3,4.13,2.57,2.86,3.71,9.2,9.22,8.88,11.1,12.33,11.63,394,16.67,6.67,4.33,24.67,5.33,7,0,0,1.43908,-1.42387,-0.73592,0.18604,0.53297,2.43599,1.57335,-0.95943,0.19878,0.74566,-0.72902,2.54274
58,3,0,1,2,1,1,1,12,10,2,4,3,1,4,3,1,1,1,1,3,2,3,4,3,3,4,1,999,2,3,4,3,1,1,4,4,4,4,1,5,1,5,2,1,1,2,1,1,3,1,3,1,1,6,1,1,5,4,4,4,4,3,3,4,4,1,1,2,2,4,2,2,3,4,4,2,2,1,2,2,1,4,4,4,3,1,4,3,1,3,4,2,1,4,2,3,4,3,3,2,4,3,3,2,4,4,4,4,4,2,4,4,1,3,1,3,4,3,3,1,1,1,1,1,4,4,4,1,4,4,2,1,5,5,3,3,1,3,4,5,1,5,5,4,1,3,1,5,4,4,3,1,2,1,1,1,4,3,1,3,5,1,1,4,4,3,3,3,3,5,4,5,2,2,1,2,1,3,3,3,2,2,2,3,1,1,5,3,4,5,4,2,1,1,2,1,2,3,2,1,2,2,4,1,2,4,4,4,12,8,26,36,18,18,20,0,30,60,30,30,18,2,28,54,26,28,2,18,18,6,0,6,10,10,20,30,10,20,8,12,18,24,6,18,0,20,20,0,0,0,3,17,23,9,6,3,10,10,35,30,15,15,9,11,11,27,0,27,218,138,60,50,100,50,90,48.15,10,0,50,33.33,40,25,0,,15,66.67,50,50,9.22,12.33,356,138,,3,4,4,4,4,3,2,2,3,1,4,2,25,5,2,1,2,1,9,3,6,6,2,2,5,5,5,5,5,2,2,5,1,3,2,5,1,1,2,2,3,5,3,3,4,3,5,1,3,1,5,5,3,4,5,3.25,3,2.91,3.05,7.67,3,2.83,2.14,2.86,2.71,4,2.86,2.5,2.84,2.92,3.86,3.13,2.57,2.17,2.29,4.14,2.79,2,4.83,3,3.5,2.09,2.86,3,2.43,2.57,3.14,9.2,9.22,8.88,11.1,12.33,11.63,394,16.67,6.67,4.33,24.67,5.33,7,0,0,-2.09814,0.41548,-1.23888,-0.05542,-1.33707,-1.93601,-2.25028,-0.99939,-0.71084,-0.54091,-0.35403,-1.83374
59,3,0,1,2,1,1,2,7,5,3,1,3,2,2,3,4,3,3,3,4,3,3,2,1,3,4,2,3,2,1,1,1,1,1,3,4,4,3,1,5,6,4,5,1,2,1,1,1,6,5,1,1,4,2,3,3,6,2,4,3,4,2,4,4,4,1,3,2,4,2,4,2,3,3,3,2,1,1,4,4,4,3,3,3,3,3,4,2,3,4,4,1,1,4,3,4,4,1,2,4,1,2,1,1,3,4,3,1,3,1,3,4,1,3,4,4,3,1,1,3,3,5,4,5,4,5,4,5,5,3,4,5,4,5,4,5,1,4,1,5,1,3,3,1,3,5,4,4,3,4,5,1,5,1,1,3,5,1,1,2,4,1,1,4,3,2,5,4,4,4,3,5,3,5,2,5,2,4,5,2,4,4,5,4,1,5,3,5,4,1,2,4,4,3,4,1,3,2,3,1,5,3,3,1,3,4,7,1,4,16,16,12,0,12,2,18,18,6,0,6,5,15,15,15,0,15,1,19,19,3,0,0,0,20,20,0,0,0,0,20,20,0,0,0,2,18,18,6,0,6,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,166,39,20,0,10,0,25,0,5,0,0,,0,,10,0,0,,0,,1.56,0,205,39,,2,1,2,2,2,2,2,4,3,2,4,1,20,24,10,2,1,1,6,5,2,8,3,3,3,3,1,2,1,2,3,1,1,1,5,5,3,3,5,2,1,5,4,2,1,2,5,3,1,5,2,3,4,3,5,2.75,2.18,2.27,2.4,7,7.17,3.17,2.86,2,3.43,3.17,3.57,1.5,2.81,2.33,3.14,2.5,3,3.33,3.29,4.14,3.44,2.63,2.33,3.5,3.25,2.45,3.57,4.13,2.57,2.71,3.57,1.4,1.56,1.25,0,0,0,225,3.67,0.33,0.67,0,0,0,0,0,-0.99786,-0.56859,-0.14942,1.6448,0.19364,0.16984,-1.0183,-0.00406,0.24737,1.52251,-0.69549,-0.13998
60,3,0,1,2,2,1,2,8,6,3,2,2,2,1,4,4,3,1,2,4,3,3,2,3,2,2,4,2,3,1,4,2,3,3,4,4,4,1,3,3,2,1,4,3,4,5,2,3,5,1,3,2,1,4,2,3,5,2,3,4,4,4,4,4,4,1,3,1,3,4,3,1,4,4,4,2,4,4,3,3,3,3,3,3,3,4,4,4,2,1,3,3,3,3,3,3,,4,4,4,3,2,4,3,2,1,4,1,1,3,4,4,1,4,1,2,2,1,2,5,3,2,3,1,5,5,3,2,999,1,3,2,3,4,3,1,5,3,1,5,1,1,1,1,5,5,3,3,2,2,1,1,4,2,2,4,5,1,1,5,1,3,1,4,5,3,4,4,2,3,2,4,3,2,2,3,2,3,4,3,2,3,4,3,4,2,3,3,2,3,3,2,4,3,2,4,3,2,3,3,4,3,2,3,3,6,6,6,10,10,13,30,3,27,0,20,20,0,0,0,5,15,20,15,5,10,5,15,18,15,3,12,10,10,25,30,15,15,10,10,25,30,15,15,15,5,20,45,15,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,201,169,50,10,0,,25,33.33,25,20,50,50,50,50,75,33.33,100,50,100,50,10.56,12.89,370,169,,2,1,2,4,3,2,2,2,2,4,2,2,3,2,16,12,15,6,15,3,8,4,4,6,1,3,4,3,5,3,5,4,2,5,5,5,5,5,5,4,5,5,1,4,4,3,2,3,3,3,2,3,4,3,3,3.25,2.18,2.55,2.66,10.17,5.5,3.8,2.57,2.29,3.29,3.67,3.14,3.67,3.2,1.83,3,2.25,4.14,3.83,3.86,4.33,4.04,2.75,3.5,3.5,4.25,2.27,3.29,2.75,2.57,2.71,3.14,11.5,10.56,10.63,14.6,12.89,14.13,430,5,8.33,18.33,2.67,11,25,0,0,-0.81278,0.55939,-0.4264,0.06528,-0.55541,0.05469,-0.62586,-0.31923,-0.46647,0.06711,0.38687,-0.04064
61,3,0,1,2,1,1,1,15,13,4,1,3,2,2,4,3,4,4,4,2,4,4,2,4,1,2,1,2,2,1,2,1,2,1,3,2,3,4,4,3,5,1,4,4,1,6,1,2,1,3,1,2,5,4,2,4,6,3,4,4,4,3,4,3,3,1,3,3,3,4,4,4,4,4,2,4,4,3,3,4,4,3,3,4,1,4,4,4,4,4,4,3,4,3,3,4,4,3,3,1,3,3,3,3,1,3,1,2,2,1,1,4,2,2,1,3,1,1,2,3,2,1,4,1,4,2,2,5,5,5,4,4,5,5,5,4,1,4,1,5,4,1,1,1,4,5,5,5,1,1,1,1,2,3,1,3,5,4,4,5,5,5,1,3,4,3,2,4,2,4,5,5,2,2,1,5,1,3,4,5,5,5,5,4,1,5,4,4,2,2,5,4,5,4,4,3,2,3,1,2,4,3,4,2,2,7,7,7,3,17,21,9,4,5,2,18,21,6,3,3,4,16,26,12,10,2,5,15,25,15,10,5,6,14,25,18,11,7,5,15,30,15,15,0,10,10,30,30,20,10,12,8,28,36,20,16,7,13,34,21,21,0,8,12,12,24,0,24,240,48,15,44.44,10,50,20,83.33,25,66.67,30,61.11,25,100,50,66.67,60,55.56,35,100,6,12.67,288,48,,1,2,1,1,1,1,1,1,3,1,1,1,3,5,4,4,12,2,1,3,8,20,2,4,3,4,5,2,5,4,1,2,1,2,5,2,5,5,5,5,5,5,1,4,4,2,5,2,2,4,1,2,3,5,4,2.5,1.55,1.27,1.77,5,6.33,3.83,3.14,3.14,3.86,3.67,2.57,3.33,3.36,2.08,1.71,1.88,1.71,4.5,4.57,4.57,3.84,3.13,3.83,2.5,3.75,3.09,4,5,1.86,2.71,3.43,6.2,6,6.38,11.4,12.67,13.75,324,3,5.33,9.67,5.67,12,20.33,0,0,0.68018,0.21967,-0.12977,1.93103,-0.06271,0.3409,0.79585,0.00436,-0.40443,2.02148,0.40978,-0.21326
62,3,0,1,2,2,1,2,24,22,3,2,2,2,2,3,3,3,2,3,2,3,3,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,3,3,2,2,3,2,3,2,2,2,3,3,3,3,2,3,2,1,3,6,3,3,4,3,3,4,4,4,1,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,2,3,3,2,3,3,2,2,3,4,2,2,2,2,1,1,2,1,1,3,1,2,2,1,1,1,2,1,2,2,3,4,2,4,3,2,3,1,4,2,5,2,4,2,1,4,1,2,1,3,3,4,4,4,4,2,2,3,1,1,2,3,2,2,2,3,4,3,2,3,3,4,4,4,3,2,1,2,1,2,1,4,1,2,4,2,1,1,1,4,4,2,4,4,2,2,3,3,2,2,2,3,4,2,4,3,3,3,4,4,3,4,6,3,4,16,17,12,1,11,1,19,29,3,1,2,0,20,20,0,0,0,0,20,20,0,0,0,10,10,11,30,1,29,2,18,20,6,2,4,3,17,19,9,2,7,5,15,16,15,1,14,0,20,20,0,0,0,0,20,20,0,0,0,172,67,20,8.33,5,33.33,0,,0,,50,3.33,10,33.33,15,22.22,25,6.67,0,,2.78,0.89,239,67,,2,2,2,3,2,2,2,3,3,2,2,1,6,6,4,6,6,6,9,9,4,6,1,3,5,4,5,4,4,4,4,5,4,4,5,5,4,5,3,4,4,3,3,3,4,2,2,2,2,4,4,4,4,2,3,2.25,1.82,2.09,2.05,5,6,3,2.57,2.71,2.86,3.5,2.86,2.5,2.86,1.58,1.86,1.75,4,3.5,4.57,3.57,3.91,2.25,4.17,4,3.25,2.27,3.29,1.5,1.57,3.14,3.43,2.5,2.78,2.63,0.8,0.89,0.88,259,1.67,4,2.67,0.67,1,1,0,0,0.13569,-0.50968,0.42889,-1.11006,-0.60309,1.14706,0.26776,0.28807,-0.60126,-0.8919,-0.26802,1.42195
